"time","mean","stdev","min","max","q1","q3","median","('s9', 's18')","('s9', 's8')","('s9', 's7')","('s9', 's6')","('s9', 's10')","('s8', 's7')","('s8', 's5')","('s3', 's2')","('s3', 's1')","('s3', 's6')","('s2', 's12')","('s2', 's1')","('s1', 's4')","('s7', 's20')","('s7', 's25')","('s6', 's12')","('s6', 's10')","('s6', 's4')","('s5', 's25')","('s5', 's27')","('s5', 's4')","('s19', 's20')","('s19', 's18')","('s19', 's17')","('s19', 's21')","('s18', 's20')","('s18', 's17')","('s13', 's11')","('s13', 's16')","('s13', 's15')","('s13', 's14')","('s12', 's11')","('s11', 's10')","('s11', 's16')","('s10', 's16')","('s17', 's16')","('s17', 's15')","('s17', 's14')","('s15', 's14')","('s30', 's28')","('s30', 's29')","('s30', 's24')","('s22', 's23')","('s22', 's21')","('s22', 's24')","('s23', 's28')","('s23', 's26')","('s23', 's24')","('s20', 's26')","('s20', 's21')","('s26', 's25')","('s27', 's28')","('s27', 's29')","('s27', 's25')","('s25', 's28')","('s28', 's29')"
9.8,1.3214285714285714,1.3772013917613464,0,7,0.0,2.0,1.0,5,2,1,1,2,0,1,0,2,2,0,1,3,0,1,1,0,2,2,4,7,0,1,3,2,1,3,0,0,0,1,0,1,1,1,3,2,3,0,1,1,1,0,1,1,1,0,0,1,0,2,0,3,1,2,0
9.9,1.5714285714285714,1.2371791482634835,0,6,1.0,2.0,1.0,5,2,1,1,3,0,1,0,2,1,1,2,3,1,1,1,1,1,3,3,6,1,1,3,2,1,3,0,1,0,2,1,2,1,2,3,2,3,0,1,1,1,1,2,1,3,0,0,1,0,2,0,3,1,3,1
10.0,1.5892857142857142,1.3729112149303873,0,6,1.0,2.25,1.0,5,2,2,1,4,0,1,0,2,1,1,2,3,1,3,1,0,1,3,3,6,1,1,3,1,1,3,0,0,0,1,1,3,0,1,2,2,4,0,1,1,1,1,2,1,3,0,0,1,0,2,0,4,2,3,1
10.1,1.2678571428571428,1.3950303558982331,0,5,0.0,2.0,1.0,5,2,3,1,5,0,1,0,1,0,2,2,3,0,3,1,0,0,3,2,5,1,0,1,0,2,3,0,1,0,0,1,4,0,0,1,2,1,0,1,1,0,1,1,0,3,0,0,1,0,1,0,2,0,3,1
10.2,1.4464285714285714,1.4870829890515627,0,6,0.0,2.0,1.0,5,2,3,1,5,0,1,0,1,0,2,2,3,0,3,2,0,1,3,3,6,1,0,1,0,2,3,0,1,0,0,1,4,0,0,1,2,1,0,1,2,0,2,2,0,4,0,0,1,0,1,1,3,0,3,1
10.3,1.3035714285714286,1.4750259423522845,0,6,0.0,2.0,1.0,5,2,3,1,5,0,1,0,1,0,1,1,3,0,3,1,1,1,3,2,6,1,0,1,0,1,2,0,3,0,0,0,4,0,1,1,2,0,0,1,1,0,2,2,0,4,0,0,0,0,0,1,2,0,3,1
10.4,1.5535714285714286,1.6466377307490951,0,7,0.0,3.0,1.0,6,3,3,2,7,0,1,0,2,2,1,1,3,0,3,1,2,1,3,3,5,1,0,1,0,1,2,1,3,0,0,0,5,0,3,1,2,0,0,1,1,0,2,2,0,4,0,0,0,0,0,1,3,0,3,1
10.5,1.4107142857142858,1.4239881835671162,0,5,0.0,2.0,1.0,2,2,3,2,5,0,1,0,1,2,1,1,3,0,3,1,2,1,3,3,5,1,0,1,0,1,0,1,3,0,0,0,5,0,2,1,0,0,0,1,1,0,2,3,1,4,0,0,0,1,0,1,4,1,3,1
10.6,1.4107142857142858,1.3598422402497086,0,5,0.0,2.0,1.0,2,2,3,2,5,0,1,0,1,2,1,1,2,0,3,1,2,1,2,3,4,1,0,1,0,1,0,2,3,0,0,0,5,0,2,1,0,0,0,1,1,0,2,3,1,5,1,0,1,1,0,1,4,1,2,1
10.7,1.3035714285714286,1.4131985359604702,0,6,0.0,2.0,1.0,2,2,3,2,5,0,1,0,0,2,1,1,1,0,3,1,2,1,2,3,3,0,0,0,0,1,0,1,2,0,0,0,5,0,2,0,0,0,0,2,1,0,2,3,1,6,1,0,1,1,0,1,4,1,2,1
10.8,1.3928571428571428,1.4721045603946388,0,5,0.0,2.0,1.0,3,2,4,4,5,0,1,0,1,4,1,1,1,0,3,1,2,1,2,3,3,0,0,0,0,1,0,1,2,0,0,0,5,0,2,0,0,0,0,1,1,0,2,3,1,5,1,0,1,1,0,1,4,1,2,1
10.9,1.4107142857142858,1.4239881835671162,0,5,0.0,2.0,1.0,3,2,4,4,5,0,1,0,1,4,2,1,1,0,3,1,2,1,2,3,4,0,0,0,0,1,0,2,1,0,0,1,5,0,2,0,0,0,0,1,1,1,1,2,1,4,1,1,1,1,0,1,4,1,2,0
11.0,1.4821428571428572,1.6145661892879573,0,6,0.0,2.0,1.0,4,2,5,6,5,0,1,1,1,5,2,1,1,0,3,1,2,1,2,3,4,0,0,0,0,2,0,2,1,0,0,1,5,0,2,0,0,0,0,1,1,1,1,1,0,4,1,1,1,0,0,1,4,1,2,0
11.1,1.1071428571428572,1.4101490730285451,0,6,0.0,2.0,1.0,1,2,4,4,5,0,1,1,1,6,1,0,0,0,2,0,2,2,1,2,2,0,0,0,0,1,0,2,1,0,0,1,5,0,2,0,0,0,0,1,0,0,1,1,0,3,1,0,1,0,0,1,2,1,1,0
11.2,0.9821428571428571,1.2885633116627468,0,6,0.0,1.0,1.0,1,2,4,4,4,0,1,1,1,6,1,0,0,1,2,0,1,1,1,1,1,0,0,0,0,1,0,2,0,0,0,1,4,0,1,0,0,0,0,1,0,0,1,1,0,3,1,0,1,0,0,1,2,1,1,0
11.3,0.9107142857142857,1.3663923525929478,0,6,0.0,1.0,0.5,1,2,5,4,4,0,1,1,1,6,0,0,0,0,3,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,4,0,1,0,0,0,0,1,0,0,1,1,0,3,1,0,1,0,0,1,1,1,1,0
11.4,0.8214285714285714,1.2832317302301208,0,6,0.0,1.0,0.0,1,2,4,4,3,1,1,1,1,6,0,0,0,0,3,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,2,1,0,1,0,0,0,0,0,3,0
11.5,0.5357142857142857,1.0344820255685883,0,6,0.0,1.0,0.0,1,1,2,4,0,1,0,1,1,6,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
11.6,0.5892857142857143,1.0484135245061219,0,6,0.0,1.0,0.0,1,1,2,4,0,1,0,1,1,6,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,2,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
11.7,0.75,1.2137603905690306,0,7,0.0,1.0,0.0,1,1,2,4,0,1,0,1,1,7,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,1,2,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
11.8,0.7321428571428571,1.1724679622271053,0,6,0.0,1.0,0.0,2,0,2,4,0,2,1,1,1,6,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,1,2,1,1,0,1,1,0,2,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
11.9,0.8035714285714286,1.4068663615225407,0,7,0.0,1.0,0.0,2,1,2,5,0,0,0,1,1,7,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,0,1,3,1,1,0,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
12.0,0.7678571428571429,1.2676056088515211,0,6,0.0,1.0,0.0,2,1,2,6,0,0,0,2,1,6,2,0,0,0,1,1,2,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0
12.1,0.7142857142857143,1.2777531299998797,0,6,0.0,1.0,0.0,2,1,2,6,0,0,0,2,1,6,2,0,0,0,1,1,2,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
12.2,0.875,1.2544563421202486,0,6,0.0,1.0,1.0,2,1,2,6,0,0,0,2,2,6,2,0,1,0,1,1,2,3,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2,1,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1
12.3,0.8035714285714286,1.2452716694007955,0,6,0.0,1.0,0.0,2,1,3,6,1,0,0,2,2,6,2,0,1,0,1,1,1,2,0,1,1,0,0,1,0,0,1,1,1,0,0,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.4,0.8571428571428571,1.32864823126702,0,7,0.0,1.0,0.5,3,1,2,7,0,0,0,1,2,6,1,0,1,0,0,1,2,2,0,1,1,0,0,1,0,2,2,1,1,0,0,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
12.5,0.7678571428571429,1.224614683257137,0,6,0.0,1.0,0.0,2,1,2,6,0,0,0,1,2,6,1,0,1,0,0,1,2,2,0,1,1,0,0,1,0,1,2,1,1,0,0,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12.6,0.7857142857142857,0.95831484749990992,0,4,0.0,1.0,1.0,1,1,1,4,0,0,0,1,1,4,1,0,1,1,1,1,2,2,0,1,1,1,0,2,0,2,3,1,1,0,0,1,1,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.7,0.7678571428571429,1.0520570229753881,0,4,0.0,1.0,0.0,1,1,1,4,0,0,0,1,0,4,1,0,0,1,1,1,3,3,0,0,0,1,0,2,0,2,3,1,1,0,0,1,2,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12.8,0.6785714285714286,0.92788436119761264,0,3,0.0,1.0,0.0,1,1,0,3,0,0,0,0,0,2,1,0,0,1,1,1,2,2,0,0,0,2,0,3,0,2,3,0,1,0,0,1,1,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
12.9,0.6785714285714286,0.92788436119761264,0,3,0.0,1.0,0.0,1,1,0,3,0,0,0,0,0,2,1,0,0,1,1,1,2,2,0,0,0,2,0,3,0,2,3,0,1,0,0,1,1,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13.0,0.7857142857142857,1.0642617446965243,0,5,0.0,1.25,0.0,2,1,1,3,0,0,0,0,0,1,1,0,0,1,2,1,1,2,0,0,1,2,0,2,0,3,5,0,0,0,0,0,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,2
13.1,0.7857142857142857,0.92029276619465183,0,3,0.0,1.0,0.5,1,1,2,2,1,0,0,0,0,1,1,0,0,1,3,1,1,1,0,0,1,2,0,2,0,2,3,1,0,0,0,0,2,0,0,2,2,1,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,3,2
13.2,0.7321428571428571,1.1098756595185955,0,4,0.0,1.0,0.0,3,0,3,0,1,0,0,0,0,0,0,0,1,1,4,0,0,0,1,0,2,3,0,3,0,1,3,1,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,3,1
13.3,0.8214285714285714,1.1355795068274752,0,4,0.0,1.0,0.0,4,0,3,1,1,0,0,0,0,1,0,0,1,1,4,0,0,0,1,0,2,2,0,2,0,1,4,1,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,2,3,1
13.4,0.7857142857142857,1.0973065354098013,0,4,0.0,1.0,0.0,4,0,3,1,1,0,1,0,0,1,0,0,1,2,4,0,0,0,1,1,1,1,0,1,0,1,4,1,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,3,1
13.5,0.75,1.0564428184106458,0,4,0.0,1.0,0.0,4,0,4,1,1,0,1,0,0,1,0,0,1,0,4,1,0,1,1,1,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,2,1,0,2,3,1
13.6,0.8571428571428571,1.156172432588475,0,6,0.0,1.0,1.0,6,0,3,2,1,0,1,0,0,1,0,0,1,0,3,2,0,1,1,1,1,0,0,0,0,1,4,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,2,2,1,0,1,3,1
13.7,0.875,1.1348772746739748,0,5,0.0,1.0,1.0,5,0,3,1,1,0,0,0,0,1,0,1,2,0,3,2,0,2,1,1,3,0,0,0,1,0,4,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,2,2,0,1,3,1
13.8,0.7321428571428571,1.1416008720303294,0,6,0.0,1.0,0.0,6,0,2,1,1,0,0,0,0,1,0,0,0,0,2,2,0,3,0,2,2,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,2,0,1,2,1
13.9,0.9464285714285714,1.3812474028048352,0,7,0.0,1.0,0.5,7,1,3,2,0,0,0,0,0,2,0,0,0,1,2,2,1,4,0,2,3,1,1,1,0,0,5,0,0,0,0,0,0,1,0,1,3,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,2,1
14.0,1.0,1.5118578920369088,0,8,0.0,2.0,0.0,8,1,3,3,0,0,0,0,0,2,0,0,0,1,2,2,1,3,0,2,3,2,2,2,0,0,5,0,0,0,0,0,0,1,0,1,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,1
14.1,1.125,1.7734399583054075,0,10,0.0,2.0,0.5,10,1,3,4,0,0,0,0,0,2,0,0,0,1,2,2,1,4,0,2,3,2,1,2,0,1,6,0,0,0,0,0,0,1,0,1,4,1,0,1,0,0,0,1,0,0,0,0,0,2,1,1,0,0,2,1
14.2,1.4285714285714286,1.9717391059774654,0,10,0.0,2.0,1.0,10,1,3,4,0,1,0,0,0,2,0,0,0,2,2,3,1,5,0,3,4,4,1,2,0,2,7,0,0,1,0,0,0,0,0,0,5,1,0,1,0,0,0,1,0,0,1,0,3,2,2,1,1,0,3,1
14.3,1.5535714285714286,1.9541132703785076,0,10,0.0,2.0,1.0,10,1,4,4,1,1,0,0,0,2,0,0,1,2,3,3,2,6,0,3,4,3,1,3,0,2,7,1,0,1,1,1,0,0,1,1,5,1,0,1,0,0,0,1,0,0,1,0,2,2,0,1,1,0,2,1
14.4,1.6964285714285714,2.0170668490333652,0,10,0.0,2.0,1.0,10,1,3,4,0,1,0,0,0,2,1,1,1,2,2,3,2,6,0,3,4,4,1,3,0,3,8,2,0,1,2,1,0,0,1,2,5,1,0,1,0,0,0,1,0,0,2,0,4,2,0,1,1,0,2,1
14.5,1.6428571428571428,2.1582778471054471,0,11,0.0,2.25,1.0,11,2,3,3,0,1,0,0,1,1,0,0,2,1,3,3,2,6,0,3,5,3,1,3,0,3,9,0,0,1,0,0,0,0,1,2,5,2,0,1,1,0,0,0,0,0,2,1,3,1,1,1,1,0,2,1
14.6,1.4285714285714286,1.8598880808987908,0,9,0.0,2.0,1.0,9,2,2,4,0,1,0,0,0,1,0,0,1,1,2,3,2,6,0,3,4,3,1,3,0,3,7,0,0,1,0,0,0,0,1,2,4,1,0,1,1,0,0,0,0,0,2,1,3,1,1,1,1,0,1,0
14.7,1.4821428571428572,1.8802647175765606,0,9,0.0,2.0,1.0,9,2,2,4,0,0,0,0,0,1,0,0,1,0,2,3,2,6,0,3,4,3,1,4,1,3,7,0,0,1,0,0,0,0,1,3,4,1,0,1,1,0,0,1,1,0,2,1,3,1,1,1,1,0,1,0
14.8,1.5892857142857142,1.9065374908670514,0,9,0.0,3.0,1.0,9,2,3,4,0,0,0,0,0,1,0,0,1,0,3,3,2,6,0,3,4,2,1,3,1,4,7,0,0,1,0,0,0,0,1,3,3,1,0,3,0,1,0,1,1,0,2,1,4,1,2,1,1,0,3,0
14.9,1.4821428571428572,1.8707434678354431,0,9,0.0,2.0,1.0,9,3,3,5,0,0,0,0,0,1,0,0,1,0,3,2,2,5,0,1,2,2,1,3,1,4,7,0,0,2,0,0,0,0,1,3,3,1,0,2,0,1,0,1,1,0,2,1,4,1,2,0,0,0,3,0
15.0,1.6071428571428572,1.8485377563725041,0,9,0.0,3.0,1.0,9,3,3,5,0,0,0,1,0,1,1,0,1,0,3,2,2,5,0,1,2,1,1,3,1,4,7,1,1,3,1,1,0,0,1,3,3,1,0,2,0,1,0,1,1,0,1,1,4,1,3,0,0,0,4,0
15.1,1.5178571428571428,1.6902141815733993,0,8,0.0,2.0,1.0,8,3,2,5,1,0,0,1,0,1,1,0,1,0,2,2,2,5,0,1,2,0,2,2,1,4,7,1,1,3,1,1,1,1,1,4,2,1,0,2,0,1,1,1,1,1,0,0,3,1,1,0,0,0,3,0
15.2,1.4464285714285714,1.5343640243383163,0,8,0.0,2.0,1.0,8,2,3,4,2,0,0,1,1,1,1,0,2,0,3,2,1,3,1,0,1,0,2,1,1,4,6,1,1,3,1,1,0,1,0,3,2,1,0,2,0,1,1,1,1,1,1,0,3,1,3,0,0,0,2,0
15.3,1.4107142857142858,1.6984949820595976,0,8,0.0,2.0,1.0,8,3,2,3,1,0,0,0,1,0,0,0,2,0,2,2,1,3,1,0,1,0,2,2,1,5,7,0,1,3,0,0,0,1,0,4,2,1,0,2,0,1,1,1,1,2,2,0,4,1,3,0,0,0,2,0
15.4,1.0714285714285714,1.3343958351621001,0,7,0.0,1.25,1.0,7,2,1,3,1,0,0,0,1,0,0,0,2,0,1,2,1,3,1,0,1,0,2,2,1,3,4,0,1,2,0,0,0,1,0,4,1,0,0,1,0,0,1,1,1,1,1,0,2,1,3,0,0,0,1,0
15.5,1.4107142857142858,1.6010798333165841,0,9,0.0,2.0,1.0,9,2,2,4,1,0,0,0,1,1,1,1,2,0,2,2,0,2,2,1,3,1,3,3,1,3,5,0,1,1,1,0,0,1,0,4,2,1,0,2,0,0,0,1,1,0,1,0,3,1,3,1,0,0,3,0
15.6,1.2142857142857142,1.4965947742683552,0,8,0.0,2.0,1.0,8,1,1,3,1,0,0,0,1,1,2,2,3,0,1,2,0,2,2,1,4,1,3,2,0,3,4,0,0,0,1,0,0,1,0,3,2,0,0,2,0,0,0,0,0,0,1,0,3,1,3,1,0,0,2,0
15.7,1.2142857142857142,1.6766706563293579,0,10,0.0,2.0,1.0,10,2,1,3,1,0,0,0,1,1,2,2,3,0,1,3,0,3,2,1,5,1,3,2,0,1,4,0,0,0,1,0,0,1,0,2,3,0,1,1,0,0,0,0,0,0,1,0,1,1,2,1,0,0,1,0
15.8,1.1607142857142858,1.5327005312086721,0,9,0.0,2.0,1.0,9,1,1,3,1,0,0,0,1,1,2,2,3,0,1,3,0,3,2,1,5,1,3,2,0,1,3,0,0,0,1,0,0,1,0,2,2,0,0,1,0,0,1,0,0,1,1,0,1,1,2,1,0,0,1,0
15.9,1.2857142857142858,1.6003826073148624,0,9,0.0,2.0,1.0,9,2,1,4,0,0,1,0,1,2,2,2,3,1,0,3,0,3,2,1,5,1,3,3,1,1,3,0,0,0,0,0,0,1,0,2,3,0,0,1,0,0,2,1,0,2,0,0,2,1,1,1,0,0,1,0
16.0,1.1964285714285714,1.5745707221918213,0,9,0.0,2.0,1.0,9,2,2,4,1,0,1,0,1,2,1,1,3,2,0,3,0,3,2,1,5,1,3,2,0,1,3,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,1,0,0,1,0,0,2,1,1,2,0,0,1,0
16.1,1.2678571428571428,1.663591976809855,0,9,0.0,2.0,1.0,9,2,4,5,1,0,1,1,1,3,1,1,3,3,0,3,0,3,2,1,5,1,3,1,0,1,3,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,1,0,1,0,0,2,1,1,1,0,0,1,0
16.2,1.1607142857142858,1.6879487309652941,0,9,0.0,1.0,1.0,9,2,4,5,1,0,1,1,1,3,1,1,3,3,0,3,0,3,2,1,5,0,3,0,0,1,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0
16.3,1.5535714285714286,2.170579603775574,0,11,0.0,2.0,1.0,11,3,5,7,1,0,2,1,1,3,1,1,3,4,0,6,0,4,3,1,6,0,4,1,1,1,4,0,0,0,0,0,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,1,2,1,1,0,0,2,0
16.4,1.5892857142857142,2.2101776408428422,0,11,0.0,2.0,1.0,11,3,5,8,2,0,2,1,0,3,1,1,2,4,0,7,0,4,2,1,5,0,5,1,1,1,3,0,1,0,0,0,1,0,0,1,1,0,0,2,0,0,1,0,0,2,0,0,1,2,0,1,0,0,2,1
16.5,1.6428571428571428,2.1249249686633598,0,10,0.0,2.0,1.0,10,3,5,8,2,0,2,1,1,4,1,1,3,4,0,6,0,4,3,1,6,1,4,1,1,1,3,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,1,0,0,2,0,0,2,2,0,1,0,0,2,1
16.6,1.5357142857142858,2.1627056938860973,0,10,0.0,2.0,1.0,10,2,5,8,2,0,2,1,1,5,1,1,2,4,0,6,0,5,2,1,5,0,5,0,0,1,2,0,0,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,0,2,0,0,1,2,0,1,0,0,2,1
16.7,1.5357142857142858,2.0174620346426573,0,9,0.0,2.0,1.0,9,2,5,8,2,0,2,1,1,4,1,1,2,4,0,6,0,4,2,1,5,0,4,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,1,0,3,0,0,1,2,0,1,0,0,2,2
16.8,1.4821428571428572,2.1296467801406096,0,9,0.0,2.0,1.0,9,1,6,9,1,0,1,1,1,5,1,1,2,4,1,6,0,4,2,1,5,0,4,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,2,0,0,1,2,1,1,0,0,2,1
16.9,1.4107142857142858,1.839805751725337,0,8,0.0,2.0,1.0,8,1,6,7,2,0,2,1,1,3,1,0,2,4,1,5,0,2,1,0,5,0,5,0,1,0,2,0,0,0,0,0,1,0,1,1,1,0,0,2,1,0,1,1,0,2,1,1,1,1,1,0,0,0,2,1
17.0,1.2321428571428572,1.7727205829758172,0,7,0.0,1.25,1.0,7,1,6,6,2,0,2,1,1,3,1,0,2,4,1,5,0,2,1,0,5,0,5,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
17.1,1.25,1.8921831684213721,0,9,0.0,1.25,1.0,9,2,5,7,1,0,3,1,1,3,1,0,1,3,1,5,0,2,1,0,4,0,5,0,1,0,3,0,0,0,0,0,0,0,1,1,1,0,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
17.2,1.2142857142857142,1.7899948694488099,0,8,0.0,2.0,1.0,8,1,5,7,1,0,3,1,1,3,1,0,1,3,1,5,0,2,1,1,3,0,5,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,1,0,2,0
17.3,1.375,2.0139025724767747,0,9,0.0,2.0,1.0,9,1,6,8,2,0,3,1,1,4,1,0,1,4,2,5,0,2,1,1,3,0,5,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,1,2,0,0,1,0,2,0
17.4,1.2857142857142858,1.7699302419091236,0,8,0.0,2.0,1.0,8,1,4,7,1,0,3,1,1,3,1,0,1,2,2,5,0,2,1,1,3,0,5,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,4,1,0,0,0,0,2,0,0,1,0,2,0
17.5,1.3392857142857142,1.7451646024933918,0,8,0.0,2.0,1.0,8,1,4,7,1,0,3,1,1,3,1,0,1,2,2,5,0,2,1,1,3,0,5,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,4,1,1,0,0,0,2,0,0,1,0,2,1
17.6,1.3214285714285714,1.7434278924941318,0,8,0.0,2.0,1.0,8,2,4,7,1,1,4,1,1,3,1,0,1,3,2,4,0,1,0,1,2,0,5,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,4,1,0,1,0,1,3,0,1,1,0,1,0
17.7,1.3214285714285714,1.6701918501557034,0,7,0.0,2.0,1.0,7,2,4,7,1,1,4,1,1,3,1,0,1,3,2,5,0,1,0,1,2,0,4,1,2,1,2,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,4,1,0,0,0,1,3,0,0,1,0,1,0
17.8,1.3392857142857142,1.9205355067410395,0,10,0.0,1.25,1.0,10,2,4,8,2,1,4,1,1,3,1,0,0,3,1,4,0,1,0,1,1,0,4,1,2,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,4,1,1,0,0,0,3,0,1,1,0,0,0
17.9,1.25,1.682366530473411,0,9,0.0,1.0,1.0,9,2,3,7,1,1,3,0,1,2,1,0,1,3,1,3,0,0,0,0,1,1,4,1,2,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,4,1,1,0,0,1,3,1,1,1,1,0,0
18.0,1.3035714285714286,1.8795862278052322,0,10,0.0,1.0,1.0,10,2,3,8,1,1,3,0,1,3,1,0,1,3,1,3,0,0,0,0,1,1,5,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,1,1,0,1,3,1,1,1,1,0,0
18.1,1.3035714285714286,1.6574468625089662,0,8,0.0,2.0,1.0,8,2,3,6,1,1,3,0,1,2,0,0,1,3,1,2,0,0,0,0,1,1,3,2,3,2,3,0,0,0,0,1,0,1,1,3,0,1,0,0,1,1,0,6,2,0,0,0,1,3,1,0,1,1,0,0
18.2,1.4642857142857142,1.7109342238576402,0,9,0.0,2.0,1.0,9,2,2,5,1,1,3,0,1,2,1,0,1,2,1,1,0,0,0,0,1,3,3,4,3,3,3,0,0,1,0,2,0,2,1,4,1,1,0,0,1,1,0,6,2,0,1,0,3,1,1,0,1,1,0,0
18.3,1.4107142857142858,1.7400409038119695,0,9,0.0,2.0,1.0,9,2,2,6,1,1,3,0,0,1,1,0,2,1,1,2,0,1,0,0,1,3,4,4,3,3,3,0,0,0,0,2,0,2,1,4,1,1,0,0,1,1,0,5,2,0,0,0,1,1,1,0,1,1,0,0
18.4,1.3392857142857142,1.5385148882037154,0,7,0.0,2.0,1.0,7,0,3,5,2,1,1,0,0,1,1,0,2,1,4,1,0,1,1,0,1,2,3,4,3,3,2,1,0,0,0,2,1,2,2,4,1,1,0,0,1,1,0,5,2,0,0,0,0,1,1,0,0,1,0,0
18.5,1.2857142857142858,1.5202711895566252,0,7,0.0,2.0,1.0,7,0,3,5,2,0,0,0,0,2,1,0,1,1,3,1,0,2,2,0,1,2,3,4,3,2,1,1,0,0,0,2,1,2,2,4,1,0,0,0,1,1,0,5,2,0,0,0,0,1,1,0,0,1,1,0
18.6,1.3571428571428572,1.7261494247992251,0,9,0.0,2.0,1.0,9,0,3,4,2,0,0,0,1,0,1,0,1,1,3,1,0,1,1,0,0,2,3,4,3,3,4,1,1,0,0,2,1,2,2,5,1,2,0,0,0,0,0,5,2,0,0,0,1,1,1,0,0,2,0,0
18.7,1.4642857142857142,1.762347113067904,0,8,0.0,2.25,1.0,8,0,4,4,3,0,0,0,1,0,1,0,1,1,6,1,0,1,1,0,0,2,3,4,3,3,3,1,1,0,0,2,1,2,3,5,1,1,0,1,0,0,0,5,1,0,0,0,1,1,1,0,0,2,3,0
