"time","mean","stdev","min","max","q1","q3","median","s9","s8","s3","s2","s1","s7","s6","s5","s4","s19","s18","s13","s12","s11","s10","s17","s16","s15","s14","s30","s22","s23","s20","s21","s26","s27","s24","s25","s28","s29"
60.399999999999999,0.00646666666666667,0.005004886501099589,0.00646666666666667,0.021999999999999999,0.0032500000000000003,0.0080000000000000002,0.0054999999999999997,0.022,0.006,0.01,0.004,0.003,0.012,0.02,0.01,0.008,0.006,0.008,0.002,0.005,0.001,0.004,0.004,0.002,0.002,0.0,0.002,0.009,0.006,0.008,0.011,0.004,0.004,0.004,0.008,0.008,0.001
60.5,0.0058333333333333353,0.0049938851497495305,0.0058333333333333353,0.023,0.002,0.0077499999999999999,0.0050000000000000001,0.023,0.005,0.008,0.003,0.002,0.011,0.018,0.007,0.006,0.007,0.009,0.002,0.005,0.002,0.005,0.004,0.002,0.002,0.0,0.001,0.009,0.004,0.008,0.012,0.004,0.002,0.003,0.006,0.005,0.0
60.600000000000001,0.0053000000000000018,0.0046914816422959603,0.0053000000000000018,0.021000000000000001,0.002,0.0077499999999999999,0.0040000000000000001,0.021,0.004,0.008,0.002,0.002,0.01,0.016,0.007,0.006,0.006,0.009,0.001,0.004,0.001,0.004,0.004,0.002,0.001,0.0,0.001,0.009,0.003,0.008,0.011,0.004,0.002,0.002,0.006,0.005,0.0
60.700000000000003,0.0063000000000000026,0.0050737888538382571,0.0063000000000000026,0.021999999999999999,0.0022500000000000003,0.0080000000000000002,0.0060000000000000001,0.022,0.004,0.009,0.002,0.002,0.009,0.021,0.008,0.007,0.008,0.009,0.002,0.006,0.002,0.006,0.006,0.003,0.002,0.001,0.002,0.012,0.004,0.007,0.012,0.003,0.003,0.004,0.006,0.006,0.001
60.799999999999997,0.006066666666666669,0.0044641784114088541,0.006066666666666669,0.02,0.0030000000000000001,0.0080000000000000002,0.0054999999999999997,0.02,0.003,0.008,0.002,0.002,0.009,0.018,0.008,0.007,0.007,0.009,0.003,0.005,0.002,0.007,0.006,0.004,0.002,0.002,0.002,0.011,0.004,0.008,0.011,0.003,0.003,0.003,0.006,0.006,0.001
60.899999999999999,0.0058666666666666702,0.0043645032808887754,0.0058666666666666702,0.019,0.0022500000000000003,0.0077499999999999999,0.0050000000000000001,0.019,0.003,0.008,0.002,0.002,0.009,0.018,0.008,0.007,0.007,0.008,0.003,0.005,0.002,0.007,0.006,0.004,0.002,0.002,0.002,0.011,0.004,0.007,0.011,0.002,0.003,0.003,0.005,0.005,0.001
61.0,0.0063666666666666698,0.0045933526850100341,0.0063666666666666698,0.02,0.0030000000000000001,0.0080000000000000002,0.0050000000000000001,0.02,0.003,0.008,0.003,0.002,0.009,0.019,0.008,0.007,0.008,0.009,0.003,0.006,0.002,0.007,0.007,0.004,0.002,0.003,0.002,0.012,0.004,0.008,0.013,0.002,0.004,0.004,0.005,0.005,0.002
61.100000000000001,0.006700000000000002,0.0046629747300766427,0.006700000000000002,0.021000000000000001,0.0030000000000000001,0.0087499999999999991,0.0060000000000000001,0.021,0.003,0.008,0.003,0.003,0.01,0.018,0.009,0.007,0.008,0.01,0.003,0.006,0.002,0.007,0.008,0.004,0.003,0.003,0.001,0.012,0.005,0.009,0.013,0.003,0.002,0.004,0.008,0.006,0.002
61.200000000000003,0.0065000000000000032,0.0046242116445220499,0.0065000000000000032,0.019,0.0030000000000000001,0.0087499999999999991,0.0060000000000000001,0.018,0.001,0.009,0.004,0.004,0.01,0.019,0.008,0.008,0.009,0.007,0.003,0.006,0.001,0.006,0.006,0.004,0.002,0.003,0.001,0.013,0.005,0.009,0.014,0.003,0.002,0.004,0.008,0.006,0.002
61.299999999999997,0.0058333333333333371,0.0041958974672357706,0.0058333333333333371,0.017000000000000001,0.0022500000000000003,0.0087499999999999991,0.0050000000000000001,0.015,0.0,0.009,0.004,0.004,0.01,0.017,0.009,0.007,0.007,0.006,0.003,0.005,0.001,0.007,0.005,0.004,0.001,0.002,0.002,0.01,0.003,0.008,0.013,0.002,0.001,0.004,0.009,0.005,0.002
61.399999999999999,0.0056333333333333357,0.0040289232087770323,0.0056333333333333357,0.016,0.002,0.0080000000000000002,0.0050000000000000001,0.015,0.001,0.007,0.004,0.002,0.01,0.016,0.008,0.005,0.008,0.006,0.003,0.005,0.001,0.006,0.005,0.003,0.002,0.002,0.002,0.01,0.003,0.008,0.013,0.002,0.001,0.005,0.009,0.005,0.002
61.5,0.0053333333333333349,0.0039355925715054505,0.0053333333333333349,0.016,0.002,0.0070000000000000001,0.0045000000000000005,0.012,0.001,0.006,0.002,0.003,0.009,0.016,0.008,0.005,0.007,0.004,0.003,0.004,0.002,0.006,0.005,0.002,0.002,0.001,0.002,0.011,0.004,0.007,0.014,0.001,0.001,0.005,0.009,0.006,0.002
61.600000000000001,0.0051333333333333352,0.0036854066562894013,0.0051333333333333352,0.016,0.002,0.0070000000000000001,0.0050000000000000001,0.009,0.001,0.005,0.002,0.003,0.007,0.016,0.008,0.006,0.007,0.003,0.002,0.005,0.002,0.007,0.005,0.002,0.002,0.001,0.002,0.011,0.005,0.006,0.013,0.001,0.001,0.005,0.008,0.007,0.002
61.700000000000003,0.0056666666666666679,0.0042295258468165071,0.0056666666666666679,0.017000000000000001,0.0022500000000000003,0.0080000000000000002,0.0050000000000000001,0.012,0.0,0.005,0.002,0.003,0.008,0.017,0.007,0.007,0.01,0.004,0.003,0.005,0.003,0.009,0.007,0.004,0.002,0.001,0.002,0.012,0.005,0.005,0.014,0.001,0.0,0.004,0.009,0.008,0.001
61.799999999999997,0.0057666666666666691,0.0043180499714055593,0.0057666666666666691,0.019,0.0030000000000000001,0.0080000000000000002,0.0050000000000000001,0.013,0.001,0.005,0.002,0.003,0.007,0.019,0.008,0.008,0.009,0.005,0.004,0.005,0.004,0.011,0.006,0.004,0.003,0.001,0.001,0.011,0.005,0.005,0.013,0.001,0.0,0.003,0.008,0.007,0.001
61.899999999999999,0.0055000000000000023,0.0044851607180419594,0.0055000000000000023,0.017999999999999999,0.0022500000000000003,0.0067500000000000008,0.0045000000000000005,0.015,0.001,0.005,0.002,0.003,0.006,0.018,0.006,0.008,0.01,0.006,0.003,0.003,0.003,0.01,0.007,0.004,0.002,0.001,0.001,0.012,0.005,0.004,0.014,0.001,0.001,0.003,0.006,0.005,0.0
62.0,0.005400000000000002,0.0042394968254892392,0.005400000000000002,0.017000000000000001,0.0030000000000000001,0.0067500000000000008,0.0040000000000000001,0.014,0.001,0.006,0.004,0.003,0.007,0.017,0.005,0.005,0.01,0.005,0.004,0.004,0.004,0.01,0.007,0.004,0.002,0.001,0.001,0.012,0.004,0.004,0.014,0.001,0.001,0.003,0.005,0.004,0.0
62.100000000000001,0.0058333333333333345,0.0045539970233728624,0.0058333333333333345,0.017999999999999999,0.0030000000000000001,0.0067500000000000008,0.0050000000000000001,0.015,0.001,0.005,0.002,0.003,0.006,0.018,0.006,0.006,0.011,0.007,0.005,0.004,0.003,0.012,0.008,0.005,0.002,0.002,0.001,0.012,0.004,0.006,0.015,0.003,0.001,0.003,0.006,0.003,0.0
62.200000000000003,0.0052333333333333346,0.0042480060682107733,0.0052333333333333346,0.017000000000000001,0.002,0.0060000000000000001,0.0040000000000000001,0.013,0.001,0.005,0.002,0.003,0.006,0.017,0.006,0.006,0.01,0.005,0.003,0.003,0.002,0.01,0.007,0.005,0.002,0.001,0.001,0.012,0.004,0.004,0.014,0.002,0.001,0.003,0.006,0.003,0.0
62.299999999999997,0.0055000000000000014,0.0042091170887332968,0.0055000000000000014,0.017999999999999999,0.0022500000000000003,0.0070000000000000001,0.0050000000000000001,0.012,0.001,0.005,0.002,0.003,0.006,0.018,0.007,0.007,0.01,0.005,0.003,0.003,0.003,0.01,0.007,0.005,0.002,0.001,0.001,0.012,0.005,0.004,0.014,0.002,0.002,0.005,0.006,0.004,0.0
62.399999999999999,0.0052000000000000006,0.0040775809822328072,0.0052000000000000006,0.017999999999999999,0.0022500000000000003,0.0067500000000000008,0.0040000000000000001,0.012,0.0,0.005,0.002,0.003,0.006,0.018,0.005,0.007,0.01,0.005,0.003,0.003,0.003,0.008,0.007,0.004,0.002,0.001,0.001,0.011,0.005,0.004,0.013,0.002,0.002,0.004,0.006,0.004,0.0
62.5,0.0055666666666666677,0.0041043337529440213,0.0055666666666666677,0.017999999999999999,0.0030000000000000001,0.0077499999999999999,0.0045000000000000005,0.012,0.001,0.004,0.002,0.003,0.008,0.018,0.005,0.009,0.009,0.005,0.003,0.004,0.004,0.009,0.007,0.005,0.002,0.001,0.001,0.011,0.006,0.005,0.014,0.003,0.002,0.004,0.006,0.004,0.0
62.600000000000001,0.0052666666666666686,0.0039827405416650256,0.0052666666666666686,0.017999999999999999,0.0030000000000000001,0.0067500000000000008,0.0040000000000000001,0.011,0.001,0.004,0.002,0.003,0.006,0.018,0.004,0.009,0.009,0.005,0.003,0.003,0.003,0.008,0.007,0.004,0.002,0.001,0.002,0.011,0.005,0.005,0.014,0.002,0.003,0.004,0.004,0.004,0.001
62.700000000000003,0.0052666666666666686,0.0035863940416834043,0.0052666666666666686,0.017000000000000001,0.0030000000000000001,0.0067500000000000008,0.0040000000000000001,0.01,0.001,0.004,0.003,0.004,0.006,0.017,0.004,0.009,0.008,0.004,0.003,0.004,0.004,0.008,0.007,0.004,0.002,0.002,0.002,0.01,0.006,0.005,0.013,0.002,0.003,0.004,0.004,0.004,0.001
62.799999999999997,0.0052333333333333355,0.0035278258964347373,0.0052333333333333355,0.014999999999999999,0.0030000000000000001,0.0060000000000000001,0.0040000000000000001,0.008,0.001,0.004,0.002,0.003,0.004,0.015,0.004,0.009,0.01,0.005,0.002,0.003,0.003,0.006,0.01,0.005,0.003,0.003,0.002,0.01,0.006,0.005,0.014,0.003,0.003,0.005,0.004,0.004,0.001
62.899999999999999,0.0047666666666666682,0.0033831280725913336,0.0047666666666666682,0.014999999999999999,0.0022500000000000003,0.0060000000000000001,0.0040000000000000001,0.008,0.001,0.004,0.002,0.003,0.004,0.015,0.004,0.009,0.009,0.005,0.002,0.003,0.002,0.006,0.008,0.004,0.003,0.002,0.001,0.009,0.005,0.006,0.012,0.004,0.002,0.003,0.004,0.003,0.0
63.0,0.005033333333333335,0.0036192387167592144,0.005033333333333335,0.016,0.0030000000000000001,0.0067500000000000008,0.0040000000000000001,0.008,0.001,0.005,0.002,0.003,0.004,0.016,0.004,0.009,0.009,0.005,0.002,0.003,0.002,0.007,0.009,0.005,0.004,0.003,0.001,0.01,0.006,0.005,0.013,0.003,0.002,0.003,0.004,0.003,0.0
63.100000000000001,0.004366666666666668,0.002949387883763152,0.004366666666666668,0.012999999999999999,0.0022500000000000003,0.0050000000000000001,0.0040000000000000001,0.005,0.0,0.002,0.002,0.003,0.001,0.013,0.004,0.009,0.008,0.004,0.003,0.003,0.003,0.007,0.008,0.005,0.004,0.004,0.001,0.009,0.004,0.002,0.009,0.003,0.004,0.003,0.005,0.002,0.001
63.200000000000003,0.0039000000000000016,0.002785079292707241,0.0039000000000000016,0.012,0.002,0.0047499999999999999,0.0035000000000000001,0.005,0.001,0.002,0.001,0.002,0.001,0.012,0.003,0.008,0.007,0.004,0.004,0.002,0.004,0.008,0.007,0.004,0.004,0.004,0.001,0.008,0.004,0.002,0.008,0.002,0.002,0.003,0.002,0.002,0.0
63.299999999999997,0.0039000000000000007,0.0026999999999999997,0.0039000000000000007,0.010999999999999999,0.002,0.0047499999999999999,0.0030000000000000001,0.005,0.002,0.002,0.001,0.002,0.002,0.011,0.003,0.008,0.007,0.004,0.003,0.002,0.003,0.007,0.007,0.004,0.003,0.003,0.001,0.009,0.004,0.003,0.009,0.002,0.002,0.004,0.002,0.002,0.0
63.399999999999999,0.0031333333333333343,0.002667499869832341,0.0031333333333333343,0.01,0.001,0.0040000000000000001,0.002,0.004,0.001,0.002,0.0,0.002,0.001,0.01,0.002,0.007,0.007,0.002,0.003,0.001,0.003,0.007,0.006,0.004,0.002,0.003,0.001,0.008,0.004,0.0,0.007,0.001,0.001,0.003,0.001,0.001,0.0
63.5,0.002700000000000001,0.0026095976701399778,0.002700000000000001,0.0080000000000000002,0.00025000000000000001,0.0040000000000000001,0.002,0.004,0.0,0.001,0.0,0.0,0.0,0.008,0.001,0.005,0.008,0.002,0.003,0.001,0.004,0.005,0.007,0.004,0.002,0.003,0.001,0.007,0.003,0.0,0.007,0.0,0.001,0.003,0.0,0.001,0.0
63.600000000000001,0.0031333333333333343,0.002578543947441829,0.0031333333333333343,0.0080000000000000002,0.001,0.0040000000000000001,0.0030000000000000001,0.004,0.001,0.001,0.0,0.0,0.0,0.007,0.003,0.005,0.008,0.002,0.003,0.0,0.004,0.004,0.007,0.004,0.002,0.003,0.004,0.008,0.004,0.0,0.008,0.001,0.001,0.006,0.002,0.002,0.0
63.700000000000003,0.0029000000000000007,0.0025475478405713996,0.0029000000000000007,0.0080000000000000002,0.001,0.0040000000000000001,0.002,0.004,0.001,0.001,0.0,0.0,0.0,0.006,0.002,0.004,0.008,0.002,0.002,0.0,0.003,0.004,0.007,0.004,0.002,0.002,0.004,0.008,0.004,0.0,0.008,0.001,0.001,0.006,0.001,0.002,0.0
63.799999999999997,0.0027333333333333337,0.0021898756940875791,0.0027333333333333337,0.0070000000000000001,0.001,0.0040000000000000001,0.002,0.004,0.001,0.001,0.001,0.001,0.0,0.005,0.003,0.005,0.007,0.002,0.0,0.0,0.002,0.003,0.006,0.004,0.002,0.001,0.004,0.007,0.004,0.0,0.007,0.001,0.002,0.005,0.001,0.002,0.001
63.899999999999999,0.0026000000000000003,0.0021540659228538018,0.0026000000000000003,0.0070000000000000001,0.001,0.0040000000000000001,0.002,0.004,0.002,0.001,0.001,0.001,0.001,0.002,0.003,0.002,0.006,0.001,0.0,0.0,0.001,0.003,0.007,0.005,0.002,0.001,0.005,0.007,0.004,0.0,0.007,0.001,0.001,0.005,0.001,0.002,0.002
64.0,0.0023666666666666671,0.0017026123718829518,0.0023666666666666671,0.0060000000000000001,0.001,0.0040000000000000001,0.002,0.005,0.003,0.001,0.001,0.001,0.001,0.002,0.004,0.001,0.004,0.002,0.0,0.001,0.001,0.004,0.005,0.006,0.0,0.001,0.003,0.005,0.004,0.001,0.005,0.002,0.001,0.003,0.001,0.002,0.001
64.099999999999994,0.0026333333333333343,0.0017603661235347859,0.0026333333333333343,0.0070000000000000001,0.001,0.0040000000000000001,0.0025000000000000001,0.005,0.003,0.001,0.001,0.001,0.002,0.002,0.005,0.001,0.004,0.003,0.0,0.001,0.001,0.004,0.006,0.007,0.0,0.001,0.004,0.004,0.003,0.002,0.004,0.004,0.001,0.003,0.003,0.002,0.001
64.200000000000003,0.002166666666666667,0.001714318782749839,0.002166666666666667,0.0060000000000000001,0.001,0.0030000000000000001,0.002,0.006,0.003,0.0,0.0,0.0,0.003,0.001,0.004,0.0,0.002,0.003,0.0,0.001,0.001,0.003,0.004,0.005,0.0,0.001,0.005,0.003,0.002,0.002,0.002,0.004,0.0,0.004,0.003,0.002,0.001
64.299999999999997,0.0028000000000000008,0.0019731531449264992,0.0028000000000000008,0.0070000000000000001,0.001,0.0040000000000000001,0.0030000000000000001,0.007,0.003,0.0,0.0,0.0,0.004,0.002,0.004,0.0,0.004,0.004,0.001,0.002,0.003,0.003,0.006,0.006,0.001,0.001,0.006,0.004,0.002,0.003,0.003,0.004,0.0,0.005,0.003,0.002,0.001
64.400000000000006,0.0027000000000000006,0.0022383029285599387,0.0027000000000000006,0.0080000000000000002,0.0,0.0040000000000000001,0.0030000000000000001,0.008,0.003,0.0,0.0,0.0,0.004,0.003,0.004,0.0,0.004,0.005,0.0,0.002,0.002,0.003,0.006,0.007,0.0,0.0,0.005,0.004,0.0,0.004,0.004,0.003,0.0,0.004,0.003,0.002,0.001
64.5,0.0026333333333333339,0.0022283526551144356,0.0026333333333333339,0.0080000000000000002,0.00025000000000000001,0.0040000000000000001,0.0025000000000000001,0.008,0.002,0.0,0.001,0.0,0.003,0.003,0.002,0.0,0.005,0.005,0.0,0.003,0.002,0.003,0.006,0.007,0.0,0.0,0.004,0.005,0.002,0.005,0.004,0.003,0.0,0.003,0.0,0.002,0.001
64.599999999999994,0.0030666666666666676,0.0020483055327649626,0.0030666666666666676,0.0080000000000000002,0.00125,0.0040000000000000001,0.0030000000000000001,0.008,0.003,0.0,0.001,0.001,0.003,0.004,0.006,0.002,0.004,0.005,0.001,0.003,0.002,0.004,0.005,0.007,0.0,0.0,0.003,0.006,0.003,0.005,0.004,0.003,0.001,0.003,0.002,0.002,0.001
64.700000000000003,0.0033000000000000013,0.0018823743871327332,0.0033000000000000013,0.0070000000000000001,0.002,0.0040000000000000001,0.0030000000000000001,0.007,0.002,0.0,0.001,0.002,0.003,0.005,0.006,0.003,0.004,0.005,0.0,0.003,0.001,0.004,0.004,0.007,0.001,0.001,0.003,0.006,0.004,0.006,0.004,0.003,0.003,0.003,0.003,0.003,0.002
64.799999999999997,0.0031000000000000008,0.0019209372712298545,0.0031000000000000008,0.0080000000000000002,0.002,0.0047499999999999999,0.0030000000000000001,0.004,0.003,0.0,0.0,0.001,0.003,0.005,0.005,0.003,0.006,0.004,0.001,0.002,0.002,0.002,0.005,0.005,0.0,0.001,0.003,0.008,0.003,0.005,0.006,0.003,0.002,0.003,0.004,0.002,0.002
64.900000000000006,0.0032333333333333342,0.0018917951498216949,0.0032333333333333342,0.0070000000000000001,0.002,0.0050000000000000001,0.0030000000000000001,0.004,0.003,0.0,0.0,0.001,0.003,0.005,0.005,0.003,0.006,0.005,0.003,0.002,0.002,0.002,0.006,0.006,0.002,0.001,0.002,0.007,0.003,0.006,0.005,0.004,0.002,0.002,0.004,0.002,0.001
65.0,0.003200000000000001,0.0017587874611030561,0.003200000000000001,0.0070000000000000001,0.002,0.0050000000000000001,0.0030000000000000001,0.004,0.002,0.0,0.001,0.002,0.002,0.007,0.005,0.005,0.005,0.005,0.004,0.002,0.003,0.002,0.005,0.004,0.003,0.001,0.002,0.006,0.003,0.004,0.005,0.003,0.002,0.001,0.005,0.003,0.0
65.099999999999994,0.0026000000000000007,0.0015832456116050559,0.0026000000000000007,0.0060000000000000001,0.00125,0.0040000000000000001,0.002,0.003,0.001,0.0,0.001,0.002,0.002,0.006,0.004,0.004,0.005,0.004,0.003,0.001,0.002,0.002,0.003,0.002,0.002,0.001,0.002,0.005,0.002,0.004,0.005,0.003,0.001,0.001,0.005,0.002,0.0
65.200000000000003,0.0027666666666666677,0.0016265163865007803,0.0027666666666666677,0.0060000000000000001,0.00125,0.0040000000000000001,0.0025000000000000001,0.004,0.001,0.0,0.001,0.002,0.002,0.006,0.004,0.004,0.004,0.004,0.002,0.001,0.002,0.003,0.003,0.002,0.001,0.001,0.002,0.006,0.003,0.003,0.006,0.003,0.001,0.002,0.005,0.004,0.001
65.299999999999997,0.0027333333333333346,0.0014590712418826193,0.0027333333333333346,0.0060000000000000001,0.002,0.0030000000000000001,0.0030000000000000001,0.003,0.001,0.0,0.001,0.002,0.002,0.006,0.002,0.004,0.004,0.003,0.003,0.001,0.003,0.005,0.003,0.002,0.001,0.002,0.002,0.005,0.003,0.003,0.006,0.003,0.002,0.002,0.003,0.004,0.001
65.400000000000006,0.0022333333333333333,0.0016058919293927875,0.0022333333333333333,0.0060000000000000001,0.001,0.0030000000000000001,0.002,0.003,0.0,0.0,0.001,0.002,0.001,0.005,0.002,0.003,0.003,0.003,0.002,0.0,0.002,0.005,0.002,0.001,0.001,0.002,0.002,0.006,0.002,0.004,0.006,0.002,0.001,0.002,0.002,0.002,0.0
65.5,0.001766666666666667,0.0014761059883656353,0.001766666666666667,0.0050000000000000001,0.001,0.002,0.0015,0.003,0.0,0.0,0.001,0.002,0.001,0.005,0.001,0.002,0.002,0.002,0.002,0.001,0.003,0.004,0.001,0.0,0.0,0.002,0.001,0.005,0.002,0.003,0.005,0.001,0.0,0.001,0.001,0.002,0.0
65.599999999999994,0.0022000000000000006,0.001814754345175493,0.0022000000000000006,0.0070000000000000001,0.001,0.0030000000000000001,0.002,0.003,0.0,0.0,0.001,0.002,0.001,0.004,0.001,0.002,0.004,0.002,0.004,0.0,0.002,0.004,0.004,0.001,0.002,0.002,0.001,0.007,0.002,0.003,0.007,0.001,0.0,0.003,0.001,0.002,0.0
65.700000000000003,0.0023000000000000008,0.0020680103158994801,0.0023000000000000008,0.0080000000000000002,0.001,0.0030000000000000001,0.002,0.002,0.0,0.001,0.0,0.001,0.001,0.004,0.0,0.001,0.006,0.002,0.003,0.0,0.002,0.003,0.004,0.0,0.002,0.003,0.002,0.008,0.002,0.003,0.008,0.0,0.002,0.003,0.001,0.002,0.003
65.799999999999997,0.002700000000000001,0.00234022790912908,0.002700000000000001,0.0089999999999999993,0.001,0.0030000000000000001,0.002,0.004,0.0,0.002,0.0,0.001,0.002,0.006,0.0,0.001,0.007,0.003,0.003,0.001,0.002,0.003,0.004,0.0,0.002,0.003,0.003,0.009,0.002,0.003,0.009,0.0,0.001,0.003,0.002,0.003,0.002
65.900000000000006,0.002333333333333334,0.0020385179801894202,0.002333333333333334,0.0080000000000000002,0.001,0.002,0.002,0.002,0.0,0.002,0.0,0.001,0.001,0.004,0.001,0.002,0.007,0.002,0.002,0.0,0.001,0.002,0.004,0.0,0.002,0.002,0.002,0.008,0.002,0.002,0.008,0.001,0.002,0.003,0.002,0.002,0.003
66.0,0.0025000000000000005,0.0025000000000000001,0.0025000000000000005,0.0089999999999999993,0.001,0.0030000000000000001,0.002,0.005,0.0,0.002,0.0,0.0,0.003,0.004,0.001,0.001,0.008,0.003,0.002,0.0,0.001,0.002,0.006,0.0,0.003,0.002,0.001,0.009,0.001,0.002,0.009,0.001,0.002,0.003,0.002,0.001,0.001
66.099999999999994,0.002833333333333334,0.0024506235034283739,0.002833333333333334,0.0089999999999999993,0.001,0.0040000000000000001,0.002,0.007,0.0,0.003,0.001,0.001,0.004,0.006,0.001,0.002,0.007,0.004,0.002,0.001,0.001,0.002,0.006,0.0,0.002,0.003,0.001,0.008,0.001,0.004,0.009,0.002,0.001,0.003,0.001,0.001,0.001
66.200000000000003,0.0027666666666666673,0.0027164110309172451,0.0027666666666666673,0.01,0.001,0.0040000000000000001,0.002,0.007,0.0,0.002,0.001,0.0,0.004,0.005,0.001,0.001,0.008,0.004,0.001,0.001,0.0,0.001,0.006,0.0,0.002,0.003,0.001,0.009,0.001,0.004,0.01,0.002,0.002,0.003,0.002,0.001,0.001
66.299999999999997,0.0028000000000000008,0.0028095076674273969,0.0028000000000000008,0.01,0.001,0.0040000000000000001,0.002,0.008,0.001,0.002,0.001,0.0,0.004,0.005,0.001,0.0,0.008,0.004,0.001,0.001,0.0,0.001,0.006,0.0,0.002,0.003,0.002,0.009,0.001,0.004,0.01,0.002,0.001,0.004,0.002,0.001,0.0
66.400000000000006,0.0036333333333333339,0.0031883468373995255,0.0036333333333333339,0.012,0.00125,0.0057500000000000008,0.002,0.012,0.001,0.002,0.001,0.0,0.006,0.008,0.001,0.002,0.008,0.006,0.002,0.002,0.0,0.002,0.008,0.002,0.004,0.003,0.002,0.009,0.001,0.005,0.01,0.002,0.001,0.004,0.002,0.002,0.001
66.5,0.0039000000000000007,0.0031448370387032777,0.0039000000000000007,0.010999999999999999,0.002,0.0057500000000000008,0.0030000000000000001,0.01,0.001,0.003,0.002,0.0,0.006,0.007,0.002,0.001,0.009,0.006,0.003,0.002,0.002,0.004,0.009,0.003,0.004,0.003,0.002,0.01,0.001,0.004,0.011,0.002,0.0,0.005,0.003,0.002,0.0
66.599999999999994,0.003666666666666667,0.0028205594401741574,0.003666666666666667,0.010999999999999999,0.002,0.0050000000000000001,0.0030000000000000001,0.008,0.0,0.003,0.002,0.0,0.005,0.007,0.002,0.002,0.008,0.005,0.003,0.002,0.002,0.004,0.007,0.003,0.004,0.002,0.002,0.01,0.001,0.003,0.011,0.002,0.001,0.005,0.003,0.003,0.0
66.700000000000003,0.0033666666666666675,0.0026138519893487123,0.0033666666666666675,0.01,0.00125,0.0040000000000000001,0.0030000000000000001,0.007,0.0,0.003,0.002,0.0,0.004,0.007,0.002,0.002,0.007,0.005,0.003,0.002,0.003,0.003,0.007,0.004,0.004,0.001,0.001,0.009,0.001,0.003,0.01,0.001,0.001,0.004,0.002,0.003,0.0
66.799999999999997,0.0037333333333333342,0.0028511206373790796,0.0037333333333333342,0.010999999999999999,0.002,0.0040000000000000001,0.0030000000000000001,0.009,0.0,0.003,0.002,0.0,0.004,0.008,0.002,0.003,0.008,0.007,0.004,0.003,0.004,0.003,0.007,0.004,0.004,0.002,0.001,0.008,0.001,0.003,0.011,0.001,0.001,0.004,0.002,0.003,0.0
66.900000000000006,0.0043,0.0030347981810987038,0.0043,0.010999999999999999,0.002,0.0050000000000000001,0.0035000000000000001,0.01,0.0,0.003,0.001,0.001,0.005,0.008,0.005,0.005,0.009,0.008,0.002,0.001,0.002,0.003,0.009,0.005,0.005,0.001,0.001,0.009,0.002,0.003,0.011,0.003,0.003,0.004,0.004,0.004,0.002
67.0,0.004366666666666668,0.0029942537560393168,0.004366666666666668,0.010999999999999999,0.002,0.0050000000000000001,0.0040000000000000001,0.01,0.0,0.004,0.001,0.001,0.005,0.01,0.005,0.005,0.009,0.007,0.002,0.002,0.003,0.003,0.008,0.005,0.004,0.001,0.001,0.009,0.002,0.003,0.011,0.003,0.003,0.004,0.004,0.004,0.002
67.099999999999994,0.0039000000000000011,0.0029478805945967351,0.0039000000000000011,0.010999999999999999,0.002,0.0047499999999999999,0.0030000000000000001,0.009,0.001,0.003,0.001,0.001,0.002,0.009,0.004,0.005,0.01,0.006,0.001,0.002,0.002,0.002,0.007,0.004,0.003,0.001,0.001,0.009,0.002,0.004,0.011,0.003,0.003,0.004,0.002,0.003,0.002
67.200000000000003,0.0041000000000000012,0.0029478805945967351,0.0041000000000000012,0.010999999999999999,0.002,0.0057500000000000008,0.0030000000000000001,0.01,0.001,0.003,0.001,0.002,0.002,0.009,0.005,0.006,0.01,0.007,0.002,0.002,0.003,0.003,0.006,0.003,0.002,0.001,0.001,0.009,0.002,0.004,0.011,0.003,0.003,0.004,0.003,0.003,0.002
67.299999999999997,0.0045333333333333345,0.0030847294136691398,0.0045333333333333345,0.012,0.0022500000000000003,0.0060000000000000001,0.0030000000000000001,0.01,0.002,0.003,0.001,0.003,0.003,0.01,0.006,0.008,0.01,0.007,0.002,0.002,0.003,0.003,0.006,0.003,0.002,0.001,0.002,0.01,0.002,0.005,0.012,0.003,0.004,0.004,0.003,0.003,0.003
67.400000000000006,0.0049333333333333347,0.0033559234529741918,0.0049333333333333347,0.014,0.0022500000000000003,0.0067500000000000008,0.0040000000000000001,0.01,0.002,0.004,0.001,0.004,0.003,0.011,0.007,0.009,0.009,0.008,0.002,0.002,0.003,0.004,0.006,0.002,0.002,0.001,0.002,0.011,0.004,0.006,0.014,0.004,0.004,0.004,0.003,0.003,0.003
67.5,0.0043000000000000009,0.0032979791792348639,0.0043000000000000009,0.012999999999999999,0.002,0.0060000000000000001,0.0030000000000000001,0.009,0.001,0.004,0.001,0.004,0.003,0.011,0.005,0.008,0.009,0.008,0.001,0.003,0.003,0.003,0.006,0.002,0.002,0.001,0.002,0.009,0.002,0.006,0.013,0.002,0.003,0.004,0.001,0.001,0.002
67.599999999999994,0.0049000000000000016,0.0032593455375785696,0.0049000000000000016,0.012999999999999999,0.0022500000000000003,0.0067500000000000008,0.0040000000000000001,0.01,0.001,0.004,0.001,0.004,0.005,0.012,0.006,0.009,0.008,0.009,0.002,0.003,0.003,0.004,0.006,0.002,0.002,0.001,0.002,0.009,0.003,0.007,0.013,0.003,0.005,0.004,0.003,0.002,0.004
