"time","mean","stdev","min","max","q1","q3","median","throughput","('s9', 's18')","('s9', 's8')","('s9', 's7')","('s9', 's6')","('s9', 's10')","('s8', 's7')","('s8', 's5')","('s3', 's2')","('s3', 's1')","('s3', 's6')","('s2', 's12')","('s2', 's1')","('s1', 's4')","('s7', 's20')","('s7', 's25')","('s6', 's12')","('s6', 's10')","('s6', 's4')","('s5', 's25')","('s5', 's27')","('s5', 's4')","('s19', 's20')","('s19', 's18')","('s19', 's17')","('s19', 's21')","('s18', 's20')","('s18', 's17')","('s13', 's11')","('s13', 's16')","('s13', 's15')","('s13', 's14')","('s12', 's11')","('s11', 's10')","('s11', 's16')","('s10', 's16')","('s17', 's16')","('s17', 's15')","('s17', 's14')","('s15', 's14')","('s30', 's28')","('s30', 's29')","('s30', 's24')","('s22', 's23')","('s22', 's21')","('s22', 's24')","('s23', 's28')","('s23', 's26')","('s23', 's24')","('s20', 's26')","('s20', 's21')","('s26', 's25')","('s27', 's28')","('s27', 's29')","('s27', 's25')","('s25', 's28')","('s28', 's29')"
68.4,0.41252076503765184,0.35030979966000486,0.0,0.99999999999994504,0.13330219911582153,0.67793081462999738,0.31441356483962535,231011628421.08499,0.999999999999945,0.7124637997486777,0.9999999999999432,0.8533333333332809,0.6883899251867467,0.23944444444443475,0.9999999999999433,0.0,0.14166666666666036,0.9156581494168725,0.20397314464514524,0.009999999999990907,0.3054937963459179,0.6744444444444142,0.31333333333334834,0.5495545626153432,0.2701755026052809,0.6146124227401878,0.3154937963459024,0.9652568264867726,0.9999999999999433,0.0,0.3299999999999794,0.5875489563008492,0.8188888888888396,0.10820879646330506,0.5382087964632722,0.9462778211354341,0.009999999999983083,0.0,0.4295545626153249,0.6135277072604909,0.9808719057705194,0.0,0.25944444444441594,0.4267957344757211,0.5154558018877289,0.21999999999998612,0.9999999999999434,0.009999999999995868,0.29549379634592693,0.0,0.0,0.9999999999999429,0.39111111111108576,0.0,0.14166666666666036,0.0,0.2398754631299603,0.5527777777777879,0.0,0.0,0.4471604630125999,0.1516666666666585,0.17166666666668065,0.14166666666666036
68.5,0.43394384626857235,0.35624457217531075,0.0,1.0037636748990875,0.14141875782053723,0.74613872395791114,0.35099436491581087,243008553910.40045,0.9999999999999427,0.7727113308966534,0.9999999999999416,0.8053823131366572,0.676142434306623,0.5181023477246545,1.0037636748990875,0.0,0.15141875782049552,0.9906013736161151,0.24617389998228908,0.0,0.26554864793732597,0.9523586211862602,0.30283751564107764,0.5703945523751579,0.24910242353156822,0.7372811883116638,0.255548647937293,0.9982874333785181,0.9999999999999448,0.2173706177890307,0.268566297877191,0.5505699720111045,0.6044573940732263,0.009035389811380412,0.5164905923157148,0.9531289790520463,0.009999999999986563,0.009999999999986563,0.44744069237733575,0.6845792025482439,0.9999999999999424,0.010000000000021433,0.3431993542220538,0.3331993542220734,0.009999999999976694,0.47988271048634545,0.9999999999999436,0.030000000000010418,0.24554864793730205,0.009999999999990905,0.0,0.9999999999999422,0.46461811204258924,0.22737061778900738,0.358789375609568,0.0,0.358789375609568,0.8009398633657286,0.009999999999998687,0.0,0.3969674057578445,0.14141875782053723,0.17141875782054775,0.14141875782053723
68.6,0.44535418569171076,0.37318621839987731,0.0,0.99999999999994515,0.061921486172064728,0.78223077628084903,0.37201360057316674,249398343987.35794,0.9999999999999428,0.7259712895723425,0.9999999999999452,0.757255492209921,0.6906453843745082,0.5696225742430299,0.9999999999999433,0.0,0.16011291486764492,0.987169451636989,0.23783060535803077,0.0,0.054493561577418276,0.9999613188459012,0.3202258297352718,0.5669537306901016,0.251636925135001,0.7463375092015491,0.06449356157746602,0.9619648118221893,0.7537599483353777,0.7213749478781487,0.3888795016611441,0.8040907628759504,0.35514769948518937,0.0009646101886318093,0.5239349477139184,0.9562702579532798,0.0,0.010000000000002071,0.4267023986350291,0.6635683938044277,0.9999999999999439,0.0,0.1227158149977765,0.7754906003383156,0.0,0.97287801110468,0.06439746103694688,0.019999999999985363,0.15752665554368744,0.009999999999990905,0.0,0.8024513041084491,0.23282872986541983,0.7113749478781572,0.8614878627458116,0.02000000000005151,0.851487862745784,0.8498484039782828,0.030000000000045803,0.009999999999990905,0.3076395704113124,0.15011291486762493,0.15011291486762102,0.14011291486762653
68.7,0.42451580723609228,0.3796510366955157,0.0,1.000542959262974,0.0099999999999909051,0.75766621304283843,0.36768939302260129,237728852052.21164,0.999999999999943,0.7321824186991722,0.9999999999999422,0.7567120630901188,0.6933181988568449,0.5523432793514665,0.9982051282050725,0.0,0.16225248650452315,0.9862890590240649,0.2399167743912451,0.0,0.0,0.999999999999943,0.30450497300912327,0.7605286629009971,0.2399167743912451,0.8471439519167753,0.0,0.9715090018794507,0.7097415885564257,0.4736392369853198,1.000542959262974,0.4736392369853198,0.2748047267206981,0.019999999999971152,0.5777929099188659,0.9301342984847889,0.0,0.0,0.4099678472673355,0.6498846216585807,0.9999999999999435,0.0,0.009999999999996996,0.999999999999943,0.0,0.7666274201834933,0.0,0.009999999999990905,0.0,0.009999999999990905,0.0,0.7045957658559948,0.14225248650453423,0.48363923698529643,0.6158917234898538,0.0,0.6158917234898538,0.856848252360524,0.0,0.009999999999990905,0.32541093877786703,0.15225248650456166,0.15225248650456172,0.15225248650456172
68.8,0.43294746036211162,0.3830234600702504,0.0,0.99999999999994504,0.0099999999999986038,0.76855665698098019,0.42478233963868717,242450577802.78262,0.999999999999945,0.7609099539567411,0.9999999999999442,0.7592862722288761,0.6272580358725863,0.519342019820832,0.9999999999999438,0.019999999999988128,0.1566110344609749,0.9894152591862926,0.4223056975929438,0.009999999999976694,0.0,0.9982758620689122,0.23630881487449834,0.8250370954966002,0.12686147696962088,0.7914967660536973,0.01597619283700169,0.9999999999999447,0.6328086982847275,0.590980516792415,0.9966666666666125,0.6009805167923938,0.28737613553793967,0.0,0.5839357966930023,0.8885305292006085,0.0,0.00999999999998583,0.4272589816844305,0.8495646792773855,0.9904387220787801,0.009999999999988197,0.010000000000002071,0.7068924053263039,0.019999999999971152,0.8775401779474679,0.0,0.0,0.0,0.0,0.009999999999978726,0.685953054281816,0.16661103446097186,0.6009805167923721,0.757591551253347,0.009999999999978726,0.7375915512533897,0.8225640887428151,0.009999999999978726,0.0,0.4159757955344675,0.16688574949127002,0.04942306538328299,0.06942306538325262
68.9,0.44719788377645658,0.37585038033690438,0.0,0.99999999999994327,0.024615604007505808,0.7972972972258936,0.47897700495528805,250430814914.81567,0.9999999999999424,0.4929900418134621,0.9999999999999422,0.7759999999999392,0.4132740421696278,0.4759043804132545,0.7963667406491405,0.0,0.16799999999998705,0.9882068122536944,0.6215852984746567,0.04060296432577104,0.01999999999995339,0.989904380413206,0.19799999999999218,0.838956812253707,0.006154138676655358,0.795503397671316,0.9999999999999433,0.9999999999999403,0.6493492589946741,0.632088966956166,0.9999999999999428,0.6520889669561569,0.30999999999997235,0.009999999999990907,0.5599999999999732,0.6207841892517515,0.010000000000007146,0.04060296432577104,0.36490718275638206,0.9964924812310457,0.8062563763184918,0.0,0.026154138676689948,0.6564869480098625,0.006154138676655358,0.9120889669561866,0.0,0.010000000000000382,0.0,0.010000000000000382,0.11779091538598357,0.6839043804131876,0.16799999999998705,0.6220889669561872,0.8978798823421794,0.0,0.8000889669561532,0.821904380413209,0.3464707812935553,0.0,0.48204962949732155,0.16799999999998705,0.03999999999996497,0.0
69.0,0.42561780855158843,0.36877750672595966,0.0,0.99999999999994471,0.010000000000012221,0.68779940347462709,0.42454571359881921,238345972788.8895,0.9999999999999418,0.19201656988135626,0.9999999999999429,0.8252430816914361,0.3591933720474455,0.4688099419287565,0.5004597113339133,0.010000000000000389,0.1695966860237227,0.6719613210407456,0.9958858016439454,0.49794290082197296,0.020000000000024443,0.997599999999949,0.1795966860237349,0.48322536329299126,0.003845861323351788,0.8174192897520286,0.9999999999999435,0.9999999999999447,0.6715568585473869,0.41454571359884257,0.9442028648789592,0.4345457135987959,0.22991715059323756,0.019999999999988912,0.6280662795253233,0.6775395868456766,0.0,0.49794290082197296,0.0,0.9958858016439454,0.6775395868456766,0.0,0.003845861323351788,0.003845861323351788,0.013845861323328481,0.7185788533614784,0.0,0.0,0.010000000000012221,0.010000000000012221,0.4119977424942996,0.6584066279524325,0.17959668602369938,0.4045457135988778,0.9861401421168997,0.0,0.584142399622601,0.8080033139762016,0.9567070066083465,0.010000000000012221,0.5008054794353839,0.18959668602371163,0.0,0.0
69.1,0.36728082776833781,0.35913058073299559,0.0,0.99999999999994327,0.010000000000007146,0.65468739184992419,0.31755511895519262,205677263550.2691,0.9999999999999417,0.16613874468883202,0.9999999999999423,0.8286937234441601,0.3502774893776736,0.36654670498647335,0.49280541135547157,0.0,0.17013874468882909,0.6929441560443204,0.9899999999999315,0.34516739166708277,0.020000000000012598,0.8769629390529685,0.21013874468884444,0.5128054113554961,0.010000000000000378,0.8294720780221232,0.9949999999999405,0.9999999999999433,0.6833333333333039,0.010000000000012221,0.18037664955850594,0.0,0.16613874468883202,0.0,0.815287538108392,0.5015552141853227,0.0,0.33516739166707055,0.0,0.9899999999999315,0.5053061363559038,0.3096652166657776,0.010000000000004608,0.0,0.010000000000007146,0.32544502124460756,0.0,0.010000000000007146,0.0,0.010000000000007146,0.48499999999996884,0.5266854496753022,0.16013874468882877,0.0,0.6451387446887976,0.0,0.43459952855302625,0.9512849782283004,0.9385679679686758,0.0,0.49680541135548056,0.17013874468882909,0.03000000000002651,0.010000000000007146
69.2,0.37144297750313399,0.36414559895472742,0.0,0.99999999999994393,0.010000000000040305,0.66795776139797902,0.33614568195926664,208008067401.75507,0.9999999999999417,0.19205460233003604,0.9999999999999417,0.7026097250418131,0.348778159067996,0.33218215925857486,0.7074694861916712,0.0,0.16438907953398618,0.6649436818639803,0.9999999999999429,0.3621463743037808,0.010000000000012221,0.8553493978605587,0.16438907953398618,0.500554602329968,0.010000000000017974,0.696722361313799,0.9999999999999432,0.9999999999999439,0.6769999999999754,0.010000000000006132,0.16372698834995222,0.019999999999959144,0.17372698834990521,0.00999999999999192,0.9999999999999425,0.5302863760083206,0.0,0.3621463743037808,0.0,0.9899999999999513,0.4300963309263758,0.3621463743037808,0.010000000000017974,0.010000000000017974,0.010000000000047748,0.3401092046599585,0.0,0.0,0.0,0.0,0.4037925580691403,0.6205758658286602,0.16438907953398618,0.010000000000047748,0.58818163760311,0.010000000000047748,0.5200954278740485,0.9966666666666055,0.9989999999999417,0.0,0.49288907953396177,0.16438907953398618,0.010000000000047748,0.010000000000047748
69.3,0.4093141401969233,0.36006189485494533,0.0,0.99999999999994471,0.020000000000004965,0.67924749082274694,0.33361432263510649,229215918510.27704,0.9999999999999432,0.200000000000016,0.9999999999999447,0.6647225307739834,0.3435183128172948,0.2717291117998821,0.8146381865420473,0.0,0.1529633743653643,0.6513371197767251,0.999999999999943,0.5023684210526238,0.010000000000012221,0.7682107989825419,0.19175915640860278,0.5083737454113579,0.020000000000021483,0.6767474908227439,0.999999999999943,0.9999999999999436,0.6867474908227561,0.0,0.16999999999998602,0.01000000000000038,0.1699999999999894,0.03584296790542396,0.9999999999999428,0.6741275774612326,0.010000000000047748,0.4923684210526115,0.010000000000047748,0.9899999999999459,0.7181724344913649,0.49763157894733456,0.010000000000047748,0.01000000000000038,0.01000000000000038,0.3358429679053544,0.0,0.019999999999955418,0.0,0.029999999999955798,0.33138567736485863,0.6234882682085259,0.1817591564086478,0.2616102260050654,0.5031448337734757,0.009999999999976696,0.5861138561054463,0.9849633743653174,0.999999999999943,0.2516102260050582,0.5301329018200317,0.1876021243140232,0.019999999999955418,0.7926795193184482
69.4,0.43745321573584917,0.35966941217447496,0.0,0.99999999999994349,0.019999999999972422,0.73090212435973989,0.41576754462663545,244973800812.07556,0.9999999999999419,0.1561403570135352,0.9999999999999422,0.5839034826924042,0.4369298214932037,0.0,0.83782641264783,0.0,0.0,0.387846579681655,0.9999999999999435,0.5099999999999499,0.019999999999978767,0.41692982149320434,0.20846491074660212,0.5766661746388263,0.0,0.6190741823746754,0.8143117377221383,0.9999999999999433,0.6290741823746595,0.8275939244926177,0.1561403570135352,0.8575939244925479,0.19614035701346236,0.24087714389163367,0.9999999999999424,0.7084649107465744,0.0,0.4899999999999711,0.009999999999976694,0.9999999999999435,0.9999999999999434,0.5199999999999249,0.01000000000000038,0.01999999999995339,0.0,0.509999999999948,0.0,0.0,0.010000000000029985,0.03000000000005443,0.270760238009014,0.41460526776006656,0.2484649107465825,0.3909258176252625,0.5123830066743398,0.010000000000047748,0.9990909090908513,0.7982137651992365,0.9999999999999434,0.40092581762521545,0.6289907283718937,0.39618419671950317,0.0,0.6428571428571065
69.5,0.44499085718862064,0.36451221687233049,0.0,0.99999999999994371,0.017000777515087582,0.70734259031850066,0.40242291752555326,249194880025.62762,0.9999999999999429,0.16415892092865647,0.9999999999999423,0.5474866512830975,0.7520033562807836,0.0,0.9154867448743621,0.0,0.010000000000007146,0.31831784185730577,0.9996666666666097,0.40046715545998823,0.019334370020114393,0.3782446699955257,0.30347407407798965,0.5433798077613329,0.0,0.5183333333332781,0.5586566845781933,0.9999999999999425,0.5376677033533435,0.9165005660043589,0.1541589209286493,0.9465005660042888,0.18415892092857938,0.40437867959111834,0.9999999999999423,0.9390138067228851,0.0,0.3811327854398738,0.0,0.9996666666666097,0.9999999999999429,0.6185338812267357,0.0,0.0,0.009999999999976694,0.4999999999999719,0.0,0.009999999999993613,0.009999999999976694,0.009999999999976694,0.26966115727902285,0.3682812559263219,0.1941223349977426,0.49166666666663555,0.617276783225554,0.0,0.9999999999999428,0.5956213204088247,0.9999999999999437,0.49166666666663555,0.692455668331073,0.3858044931404335,0.11935173908022381,0.6428571428571062
69.6,0.42862908001877376,0.36127319714629785,0.0,0.99999999999994349,0.030070136803412122,0.80471957516370984,0.33811625916128407,240032284810.51324,0.999999999999942,0.16406899527331179,0.9999999999999422,0.526208390440356,0.8286372882363939,0.0,0.9449690552041714,0.009999999999976698,0.0,0.3531379905466114,0.9799497900508157,0.34009171853508635,0.010665629979911273,0.33614079978748185,0.3261407997874746,0.03009351573788245,0.02000000000004813,0.3326955848620686,0.5541758798110632,0.8568405198773577,0.34336121484199567,0.8394853956921369,0.1790689952733225,0.8594853956920901,0.1990689952732759,0.592533795326419,0.999999999999942,0.9999999999999435,0.02000000000004812,0.3294260885551751,0.0,0.9999497900508005,0.9999999999999434,0.6605237014956404,0.010000000000000378,0.030000000000001133,0.01999999999998384,0.4927930141799973,0.0,0.2826020691242092,0.0,0.009999999999976694,0.2767551249155643,0.3521393951670368,0.18307039989369261,0.5141449350152719,0.6195601500625524,0.009999999999976694,0.9999999999999425,0.41746620467353207,0.9999999999999432,0.7967470041394817,0.21316391563163614,0.33213939516705293,0.16307039989373723,0.6428571428571065
69.7,0.38639692858578706,0.34729746620828966,0.0,0.9999999999999436,0.037903272094500763,0.52220216367897199,0.32704142682517928,216382280008.04077,0.999999999999942,0.17016690077006402,0.999999999999943,0.38855314785062667,0.878433536735451,0.010000000000027449,0.9369614204894158,0.0,0.0,0.34533380154008214,0.43035141817961997,0.07121307383376718,0.010000000000016168,0.29549803076277636,0.30805076553315575,0.04387102945934594,0.00999999999995301,0.5102688480629645,0.5590168428388967,0.9979908913533939,0.5202688480629806,0.43642011381083684,0.16516690077006044,0.43642011381083684,0.16516690077006044,0.6510572276147727,0.9999999999999425,0.9999999999999436,0.019999999999965233,0.3688521708188412,0.010000000000012223,0.45035141817964447,0.9888888888888189,0.07149924736073184,0.019999999999965233,0.010000000000007146,0.010000000000007146,0.49949929768975293,0.0,0.5063978186036663,0.01387102945931436,0.0,0.27994436640993553,0.40744558522233404,0.24227868445227407,0.4977220432904059,0.5083306134905223,0.01000000000001617,0.9999999999999427,0.5280021105269462,0.990871889980981,0.9841198618940795,0.07297644387354701,0.22927231518425098,0.2689453511189603,0.3087490521102764
69.8,0.38189091108211998,0.35385907312219111,0.0,0.9999999999999436,0.010000000000004818,0.62558822555680627,0.34908465007840311,213858910205.98727,0.9999999999999434,0.4528010689782507,0.9999999999999436,0.6111344023115906,0.9276079612977934,0.010000000000006297,0.9995622058863535,0.0,0.0,0.5911344023115915,0.3807973462340252,0.010000000000012221,0.02000000000005997,0.2948560516028657,0.2884053075318925,0.3490846500784031,0.010000000000000378,0.7181693001568064,0.47704209209325055,0.9885280447309813,0.9849095561145834,0.0,0.16833333333333023,0.009999999999976694,0.16833333333329975,0.6708333333332954,0.9999999999999433,0.9999999999999428,0.0,0.3707973462340327,0.0,0.3807973462340252,0.9973678547627529,0.0,0.010000000000012223,0.009999999999976694,0.0,0.4999999999999782,0.0,0.3490846500784031,0.3490846500784031,0.0,0.19291222007213846,0.45318938493618915,0.2848560516028594,0.27035874457417325,0.351245553405461,0.0,0.9999999999999424,0.6440227182694973,0.650375425426549,0.6194433946525759,0.3690846500784056,0.1733333333333261,0.27840530753188025,0.0
69.9,0.37138778511202564,0.37106574888763572,0.0,0.99999999999994449,0.01000000000001074,0.72734146078659245,0.28122568042816176,207977159662.73431,0.9999999999999445,0.8020871637418205,0.8495130743022795,0.9879999999999423,0.9450181773242611,0.00999999999995301,0.9999999999999432,0.0,0.0,0.9779999999999419,0.3572750691585272,0.0,0.010000000000012221,0.10585712987837799,0.34501178773979096,0.3537632504874357,0.0,0.7075265009748712,0.2758068323583848,0.9916666666665991,0.9916666666665993,0.00999999999995301,0.16591283625811973,0.01999999999995339,0.17591283625809642,0.7867863402217559,0.9999999999999445,0.9999999999999418,0.010000000000006299,0.34727506915857415,0.0,0.3672750691585157,0.8568871615856694,0.019999999999941547,0.010000000000006299,0.029999999999906397,0.0,0.5027385087743625,0.010000000000047748,0.3637632504874479,0.3537632504874357,0.0,0.009999999999976694,0.2617699661365684,0.08585712987847198,0.2741401656917162,0.16591283625811973,0.0,0.9875737388412543,0.28664452849793876,0.47671966861648113,0.6379034161791637,0.3537632504874357,0.1904747623151917,0.32544986168275414,0.0
70.0,0.35410041384323804,0.36030360037832448,0.0,0.99999999999994327,0.017499999999976978,0.63877624586949255,0.28311783428886256,198296231752.21323,0.9866666666665933,0.7091242645270512,0.37752463106326906,0.9799999999999194,0.6604380739428706,0.0,0.9999999999999427,0.0,0.0,0.9899999999999317,0.33999999999992997,0.01999999999996523,0.030000000000036664,0.02000000000000076,0.3404380739429059,0.348444363488219,0.020000000000024446,0.696888726976438,0.28312439555424423,0.9799999999999189,0.9900131225306946,0.02000000000005997,0.24742450233714194,0.020000000000024443,0.25742450233715414,0.9824644852039486,0.999999999999943,0.9999999999999433,0.0,0.3299999999999769,0.0,0.349999999999883,0.6704380739428829,0.019999999999965233,0.010000000000012223,0.010000000000012221,0.020000000000012598,0.493484328658954,0.0,0.35844436348819564,0.348444363488219,0.009999999999976694,0.010000000000012221,0.26742450233716636,0.010000000000012221,0.2831112730234809,0.24075783567046713,0.0,0.9924644852039608,0.00999999999995301,0.5188822312247044,0.6315556365116999,0.348444363488219,0.2561959096134009,0.33999999999998926,0.0
70.1,0.38891886497424505,0.36922747986490101,0.0,0.99999999999994504,0.017499999999968097,0.66519336193001588,0.33666666666664591,217794564385.5773,0.9966666666666182,0.6624800381289236,0.356666666666546,0.9998613007364562,0.6733333333332925,0.83957763783367,0.9898761369818491,0.0,0.0,0.9798613007364317,0.3366666666665926,0.0,0.010000000000012221,0.03046254642215492,0.36666666666652276,0.3366666666666518,0.01999999999995339,0.6533333333332795,0.616889342207223,0.7296534614412674,0.9999999999999442,0.0,0.6492854040590735,0.01999999999995339,0.6492854040590735,0.9999999999999447,0.9878214717894457,0.999999999999945,0.0,0.3366666666666518,0.0,0.3266666666666395,0.6833333333333048,0.01999999999995339,0.01999999999995339,0.029999999999930083,0.0,0.32651248452588993,0.0,0.35666666666662883,0.32666666666663957,0.0,0.0,0.6592854040590502,0.0,0.07632012810795173,0.34651248452587896,0.0,0.989537453577684,0.03999999999991862,0.9234018267331245,0.4029867947746269,0.32666666666663957,0.3465124845257961,0.33666666666663997,0.0
70.2,0.34437679246672043,0.34583044877498914,0.0,0.99999999999994149,0.019999999999947466,0.6520718438053098,0.32015418214071412,192851003781.36343,0.9933333333332913,0.6505402361848783,0.3333333333333143,0.9796527908371164,0.6666666666666285,0.9515314008606879,0.31333333333328994,0.0,0.0,0.9896527908371164,0.3333333333333142,0.02000000000005997,0.030000000000036664,0.019537453577775917,0.34333333333332644,0.32333333333330205,0.020000000000012598,0.6566666666666041,0.029999999999977447,0.6466666666666038,0.9999999999999415,0.0,0.6631791511925653,0.01999999999995339,0.6831791511925186,0.9999999999999413,0.5535689772772892,0.9999999999999415,0.020000000000012598,0.3333333333333142,0.01999999999995339,0.3433333333333264,0.6766666666666287,0.009999999999976694,0.020000000000012598,0.019999999999929702,0.009999999999976694,0.35015418214069144,0.0,0.31333333333328994,0.31333333333328994,0.009999999999976694,0.00999999999995301,0.6731791511925184,0.01999999999995339,0.00999999999995301,0.3201541821407141,0.0,0.9704625464221533,0.0,0.3201541821407141,0.32333333333324293,0.31333333333328994,0.3201541821407141,0.3433333333332672,0.0
70.3,0.3140325737416787,0.30905555598037909,0.0,0.99999999999994305,0.010000000000029983,0.36502928916332761,0.31494142167321826,175858241295.33997,0.5273249717980139,0.34785333389852013,0.35333333333331496,0.6688949613869963,0.6866666666666292,0.999999999999943,0.3249414216731714,0.0,0.0,0.6588949613870433,0.3533333333332202,0.00999999999995301,0.0,0.016485438951268822,0.36333333333326795,0.31494142167321826,0.2749088381903894,0.9147916815368259,0.01999999999990602,0.6950585783267248,0.9999999999999425,0.006485438951315814,0.19732497179813174,0.01999999999995339,0.1973249717980607,0.9899999999999306,0.3399999999999298,0.9999999999999428,0.020000000000000757,0.33333333333331416,0.010000000000047748,0.3433333333332672,0.6666666666666284,0.00999999999995301,0.29490883819039015,0.2849088381903661,0.0,0.3499999999999065,0.0,0.31494142167321826,0.37011715665350664,0.0,0.0,0.1973249717980607,0.009999999999976694,0.0,0.33999999999992986,0.010000000000047747,0.9999999999999428,0.00999999999995301,0.359999999999895,0.31494142167321826,0.3801171566535071,0.3399999999999298,0.34333333333332644,0.0
70.4,0.3219204761482321,0.30494265403416593,0.0,0.99999999999994305,0.0099999999999766942,0.50166785890445109,0.29338091215359208,180275466643.01004,0.40019982313797464,0.010000000000000378,0.5066714356178893,0.4001998231379272,0.5633285643818791,0.24889096130567154,0.2717445244849988,0.0,0.0,0.39019982313797424,0.45667143561799395,0.0,0.0,0.02351456104867348,0.4966714356179718,0.27174452448495146,0.49999999999997163,0.9765109510299174,0.0,0.752018520055971,0.9999999999999419,0.013514561048661262,0.009999999999976694,0.2933809121536039,0.29338091215358025,0.9799999999999423,0.4001998231379745,0.999999999999943,0.009999999999976694,0.45667143561799395,0.0,0.45667143561799395,0.5533285643819025,0.0,0.5099999999999484,0.7833809121535752,0.02000000000000076,0.39019982313797413,0.0,0.24476642654487796,0.5234890489699965,0.0,0.003763044541026754,0.29338091215358025,0.009999999999976694,0.003763044541026754,0.4001998231379745,0.020000000000048132,0.9899999999999308,0.0,0.410199823137975,0.2185294710859746,0.5334890489699968,0.41019982313798664,0.5066714356179012,0.019999999999977074
70.5,0.25513508774631605,0.27543070806495995,0.0,0.99999999999994338,0.00999999999995301,0.3512035426782415,0.21428371867102672,142875649137.93689,0.41038166225311196,0.00999999999995301,0.13477257174110707,0.36038166225320484,0.14477257174110747,0.0,0.32666666666663946,0.0,0.0,0.3403816622532041,0.21428371867102672,0.010000000000012221,0.030000000000024826,0.010000000000012223,0.12477257174109484,0.3266666666666395,0.34366918395336415,0.6903358506200047,0.010000000000012221,0.6695702887922652,0.9999999999999434,0.3226616320932269,0.030000000000024823,0.6663308160465913,0.37366918395332976,0.6590308591224201,0.32864919686914484,0.3290562904121685,0.3026616320932025,0.21428371867102672,0.0,0.21428371867102672,0.12477257174114222,0.0,0.3536691839533171,0.9999999999999433,0.00999999999995301,0.31864919686919185,0.0,0.0,0.6633333333332917,0.00999999999995301,0.006236955458973625,0.37366918395332976,0.02000000000000076,0.006236955458973625,0.3503816622532163,0.010000000000012223,0.9816924912156592,0.0,0.32864919686923955,0.006236955458973625,0.6733333333333039,0.3386491968691926,0.11477257174114185,0.0
70.6,0.18007135844632968,0.25307103450305407,0.0,0.99999999999994471,0.0074999999999647571,0.27384737149013932,0.02000000000005997,100839960729.94456,0.22619516778952695,0.00999999999995301,0.01000000000000038,0.2161951677895739,0.0,0.0,0.33333333333325516,0.0,0.0,0.20619516778957353,0.15799619801424566,0.010000000000047748,0.010000000000012221,0.0,0.0200000000000126,0.3233333333333023,0.2713473714901416,0.6046807048234445,0.02000000000005997,0.6766666666666287,0.9999999999999422,0.2813473714901325,0.0,0.6129749569397758,0.33162758544964294,0.22619516778959795,0.010000000000012223,0.02000000000005997,0.28134737149013245,0.0,0.0702802139595704,0.15799619801424566,0.0,0.15595788552952428,0.2713473714901416,0.9999999999999447,0.0,0.050280213959510434,0.0,0.02000000000005997,0.6566666666666163,0.0,0.020000000000048132,0.33162758544964294,0.009999999999990905,0.03000000000006035,0.22619516778957666,0.0,0.5075425392797304,0.0,0.010000000000047747,0.020000000000012598,0.6666666666666166,0.01000000000000038,0.010000000000047747,0.0
70.7,0.19147873016714664,0.27532264848494276,0.0,0.99999999999994416,0.01000000000000038,0.26199042187884036,0.020000000000036287,107228088893.60214,0.01999999999995339,0.009999999999976692,0.030000000000107722,0.020000000000024446,0.010000000000047748,0.0,0.46430008204440076,0.010000000000047748,0.0,0.020000000000048132,0.24949042187882498,0.010000000000012221,0.019999999999988912,0.010000000000012221,0.010000000000047748,0.06815076032851883,0.25949042187883725,0.3476411822073215,0.04000000000006073,0.5156999179555064,0.9999999999999435,0.26949042187884953,0.009999999999976694,0.9966666666666065,0.7371762447877692,0.020000000000024443,0.24563231066885288,0.010000000000012221,0.24949042187882498,0.010000000000012223,0.4776858229089314,0.24949042187882498,0.010000000000012221,0.2515287343634683,0.24949042187882498,0.9999999999999442,0.2556323106689007,0.4776858229089314,0.0,0.0,0.49569991795550566,0.0,0.0,0.7371762447877692,0.0,0.01000000000000038,0.0,0.0,0.27949042187886175,0.010000000000012221,0.030000000000060346,0.01000000000000038,0.49569991795550566,0.0,0.020000000000048132,0.0
70.8,0.21590773809524136,0.31425279373880471,0.0,0.99999999999994438,0.01000000000000334,0.26500000000000418,0.02000000000005997,120908333333.33516,0.030000000000107722,0.010000000000047748,0.02000000000005997,0.02000000000005997,0.02000000000005997,0.010000000000012221,0.4999999999999718,0.0,0.0,0.0,0.2524999999999694,0.009999999999976694,0.0,0.030000000000001133,0.02000000000005997,0.010000000000047748,0.24249999999999275,0.25250000000000494,0.010000000000047748,0.4999999999999718,0.9999999999999423,0.27250000000002933,0.010000000000012221,0.9966666666666061,0.7441666666666009,0.009999999999976694,0.9899999999999315,0.009999999999976694,0.252500000000005,0.010000000000012221,0.5116666666665851,0.2524999999999694,0.010000000000047748,0.26249999999997453,0.2624999999999958,0.9999999999999444,0.9699999999999994,0.5016666666666085,0.0,0.010000000000047748,0.4999999999999718,0.0,0.020000000000095497,0.7541666666666134,0.0,0.020000000000095497,0.0,0.010000000000047748,0.24249999999999275,0.010000000000012221,0.0,0.0,0.4999999999999718,0.010000000000012221,0.010000000000047748,0.0
